year,month,CARD_SIDO_NM,STD_CLSS_NM,CSTMR_CNT,AMT,CNT,AGE_10s,AGE_20s,AGE_30s,AGE_40s,AGE_50s,AGE_60s,AGE_70s,SEX_CTGO_CD_1,SEX_CTGO_CD_2,FLC_1,FLC_2,FLC_3,FLC_4,FLC_5,거주민_False,거주민_True
2020,2,충남,관광 민예품 및 선물용품 소매업,784,24855385,965,4.0,18.0,12.0,22.0,22.0,16.0,5.0,51.0,48.0,19.0,18.0,16.0,25.0,21.0,14.0,85.0
2020,2,충남,그외 기타 분류안된 오락관련 서비스업,11,487000,12,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
2020,2,충남,그외 기타 스포츠시설 운영업,116,4042800,174,0.0,4.0,7.0,8.0,0.0,0.0,0.0,9.0,10.0,4.0,9.0,6.0,0.0,0.0,0.0,19.0
2020,2,충남,그외 기타 종합 소매업,21524,1718978910,48823,7.0,54.0,100.0,146.0,160.0,78.0,35.0,364.0,216.0,62.0,106.0,106.0,193.0,113.0,193.0,387.0
2020,2,충남,기타 대형 종합 소매업,142843,9338034558,287900,30.0,653.0,800.0,534.0,468.0,183.0,48.0,1628.0,1088.0,684.0,827.0,428.0,546.0,231.0,1784.0,932.0
2020,2,충남,기타 수상오락 서비스업,42,2218200,57,0.0,1.0,4.0,5.0,1.0,0.0,0.0,11.0,0.0,1.0,4.0,5.0,1.0,0.0,2.0,9.0
2020,2,충남,기타 외국식 음식점업,38401,1203471942,44470,22.0,162.0,226.0,251.0,243.0,133.0,56.0,757.0,336.0,186.0,252.0,165.0,301.0,189.0,526.0,567.0
2020,2,충남,기타 주점업,1002,152565100,1309,0.0,8.0,9.0,19.0,25.0,17.0,1.0,62.0,17.0,7.0,10.0,11.0,33.0,18.0,1.0,78.0
2020,2,충남,기타음식료품위주종합소매업,93862,6300245880,214459,28.0,154.0,347.0,425.0,430.0,280.0,73.0,1093.0,644.0,188.0,364.0,313.0,519.0,353.0,837.0,900.0
2020,2,충남,내항 여객 운송업,3,45000,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2020,2,충남,마사지업,260,28598800,341,0.0,1.0,7.0,16.0,8.0,9.0,7.0,41.0,7.0,2.0,10.0,8.0,12.0,16.0,1.0,47.0
2020,2,충남,버스 운송업,126,818600,151,0.0,4.0,3.0,4.0,2.0,2.0,0.0,8.0,7.0,3.0,4.0,2.0,4.0,2.0,0.0,15.0
2020,2,충남,비알콜 음료점업,92409,1202105151,145690,50.0,794.0,646.0,504.0,482.0,141.0,23.0,1554.0,1086.0,825.0,697.0,389.0,565.0,164.0,1671.0,969.0
2020,2,충남,빵 및 과자류 소매업,104892,1829691468,151522,37.0,506.0,527.0,461.0,391.0,169.0,45.0,1216.0,920.0,534.0,561.0,363.0,464.0,214.0,1309.0,827.0
2020,2,충남,서양식 음식점업,96575,2040185267,154898,48.0,784.0,571.0,395.0,361.0,133.0,38.0,1355.0,975.0,813.0,620.0,294.0,432.0,171.0,1359.0,971.0
2020,2,충남,수산물 소매업,11389,734019729,14701,0.0,46.0,114.0,177.0,250.0,167.0,41.0,505.0,290.0,46.0,130.0,119.0,292.0,208.0,364.0,431.0
2020,2,충남,슈퍼마켓,268056,13343244337,705718,43.0,687.0,847.0,835.0,890.0,402.0,74.0,2544.0,1234.0,762.0,863.0,620.0,1057.0,476.0,2646.0,1132.0
2020,2,충남,스포츠 및 레크레이션 용품 임대업,17533,1936229916,25474,12.0,72.0,127.0,186.0,157.0,81.0,38.0,385.0,288.0,83.0,147.0,112.0,212.0,119.0,208.0,465.0
2020,2,충남,여관업,6472,384583143,9132,2.0,110.0,113.0,140.0,157.0,55.0,8.0,475.0,110.0,107.0,131.0,95.0,189.0,63.0,258.0,327.0
2020,2,충남,여행사업,194,11334200,300,0.0,5.0,4.0,11.0,5.0,4.0,2.0,18.0,13.0,4.0,7.0,7.0,7.0,6.0,7.0,24.0
2020,2,충남,욕탕업,10367,249060800,15943,7.0,63.0,63.0,110.0,94.0,80.0,34.0,277.0,174.0,65.0,82.0,63.0,127.0,114.0,66.0,385.0
2020,2,충남,육류 소매업,51199,2356190598,77900,6.0,66.0,138.0,171.0,123.0,94.0,50.0,375.0,273.0,82.0,146.0,108.0,168.0,144.0,152.0,496.0
2020,2,충남,일반유흥 주점업,4468,837291300,6148,0.0,45.0,53.0,71.0,45.0,23.0,0.0,187.0,50.0,39.0,67.0,41.0,67.0,23.0,33.0,204.0
2020,2,충남,일식 음식점업,19267,1182011601,21472,20.0,252.0,160.0,153.0,182.0,97.0,16.0,579.0,301.0,261.0,183.0,101.0,222.0,113.0,389.0,491.0
2020,2,충남,자동차 임대업,3,247600,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,2,충남,전시 및 행사 대행업,989,17079100,1192,0.0,17.0,45.0,53.0,32.0,15.0,3.0,107.0,58.0,17.0,48.0,47.0,35.0,18.0,92.0,73.0
2020,2,충남,중식 음식점업,64060,1935309244,78542,32.0,252.0,295.0,294.0,211.0,98.0,40.0,869.0,353.0,286.0,318.0,203.0,277.0,138.0,543.0,679.0
2020,2,충남,차량용 가스 충전업,14105,892559204,21141,1.0,71.0,171.0,234.0,234.0,113.0,37.0,638.0,223.0,75.0,185.0,163.0,288.0,150.0,406.0,455.0
2020,2,충남,차량용 주유소 운영업,257445,27806914437,400724,5.0,483.0,1235.0,1646.0,1678.0,1028.0,143.0,4653.0,1565.0,525.0,1339.0,1226.0,1957.0,1171.0,4841.0,1377.0
2020,2,충남,체인화 편의점,497521,11944172457,1479735,97.0,2240.0,2030.0,2048.0,1585.0,590.0,55.0,6106.0,2539.0,2344.0,2223.0,1474.0,1959.0,645.0,6867.0,1778.0
2020,2,충남,피자 햄버거 샌드위치 및 유사 음식점업,108000,1814137876,151637,52.0,873.0,599.0,360.0,238.0,70.0,30.0,1465.0,757.0,907.0,640.0,278.0,297.0,100.0,1354.0,868.0
2020,2,충남,한식 음식점업,553087,23513546592,815508,77.0,2042.0,2508.0,3229.0,2709.0,1701.0,373.0,8265.0,4374.0,2173.0,2826.0,2167.0,3399.0,2074.0,10570.0,2069.0
2020,2,충남,호텔업,880,37793652,1165,0.0,23.0,28.0,27.0,16.0,13.0,2.0,73.0,36.0,23.0,31.0,19.0,21.0,15.0,46.0,63.0
2020,2,충남,화장품 및 방향제 소매업,12947,1106860632,15570,19.0,173.0,136.0,129.0,117.0,75.0,27.0,170.0,506.0,190.0,153.0,79.0,152.0,102.0,288.0,388.0
2020,2,충남,휴양콘도 운영업,582,69374325,815,2.0,7.0,32.0,50.0,26.0,10.0,1.0,80.0,48.0,9.0,32.0,46.0,30.0,11.0,79.0,49.0
2020,2,충북,건강보조식품 소매업,887,127428085,964,0.0,3.0,16.0,16.0,28.0,29.0,18.0,50.0,60.0,2.0,17.0,13.0,31.0,47.0,13.0,97.0
2020,2,충북,골프장 운영업,6138,750218830,7086,0.0,0.0,24.0,174.0,336.0,173.0,19.0,614.0,112.0,0.0,25.0,149.0,360.0,192.0,543.0,183.0
2020,2,충북,과실 및 채소 소매업,16472,613792744,24679,2.0,45.0,89.0,136.0,105.0,93.0,45.0,259.0,256.0,50.0,99.0,84.0,144.0,138.0,94.0,421.0
2020,2,충북,관광 민예품 및 선물용품 소매업,520,15310830,635,1.0,10.0,7.0,10.0,17.0,16.0,5.0,33.0,33.0,11.0,7.0,7.0,20.0,21.0,5.0,61.0
2020,2,충북,그외 기타 스포츠시설 운영업,126,4429250,279,1.0,6.0,6.0,6.0,2.0,1.0,0.0,16.0,6.0,7.0,6.0,6.0,2.0,1.0,0.0,22.0
2020,2,충북,그외 기타 종합 소매업,18325,1514714740,41656,8.0,75.0,103.0,150.0,154.0,74.0,26.0,355.0,235.0,86.0,106.0,112.0,186.0,100.0,190.0,400.0
2020,2,충북,기타 대형 종합 소매업,105557,6781103350,209668,34.0,424.0,555.0,437.0,335.0,137.0,53.0,1151.0,824.0,473.0,561.0,322.0,429.0,190.0,1015.0,960.0
2020,2,충북,기타 수상오락 서비스업,28,628400,32,1.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0
2020,2,충북,기타 외국식 음식점업,29938,954719112,34591,14.0,118.0,176.0,190.0,133.0,88.0,36.0,468.0,287.0,129.0,196.0,115.0,191.0,124.0,143.0,612.0
2020,2,충북,기타 주점업,1059,178569564,1474,0.0,4.0,11.0,24.0,31.0,18.0,2.0,71.0,19.0,5.0,10.0,14.0,41.0,20.0,1.0,89.0
2020,2,충북,기타음식료품위주종합소매업,43839,2720084475,92127,12.0,93.0,182.0,231.0,255.0,177.0,49.0,618.0,381.0,112.0,185.0,157.0,319.0,226.0,309.0,690.0
2020,2,충북,마사지업,94,14063000,124,0.0,1.0,6.0,4.0,6.0,1.0,0.0,16.0,2.0,2.0,6.0,3.0,6.0,1.0,1.0,17.0
2020,2,충북,면세점,14,1064740,14,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2020,2,충북,비알콜 음료점업,63362,781514911,95301,46.0,432.0,396.0,302.0,249.0,92.0,17.0,889.0,645.0,473.0,424.0,206.0,322.0,109.0,663.0,871.0
2020,2,충북,빵 및 과자류 소매업,73366,1191910374,106109,33.0,199.0,300.0,314.0,216.0,111.0,48.0,665.0,556.0,232.0,326.0,210.0,294.0,159.0,407.0,814.0
2020,2,충북,서양식 음식점업,63768,1357015380,86364,52.0,456.0,338.0,243.0,182.0,81.0,24.0,724.0,652.0,489.0,376.0,158.0,248.0,105.0,539.0,837.0
2020,2,충북,수산물 소매업,4531,205080847,5654,0.0,17.0,42.0,64.0,46.0,45.0,26.0,125.0,115.0,18.0,47.0,36.0,68.0,71.0,13.0,227.0
2020,2,충북,슈퍼마켓,233595,11530479487,615109,43.0,502.0,773.0,797.0,766.0,381.0,90.0,2195.0,1157.0,561.0,809.0,583.0,928.0,471.0,2130.0,1222.0
2020,2,충북,스포츠 및 레크레이션 용품 임대업,11893,1421010473,14648,14.0,72.0,91.0,114.0,86.0,64.0,29.0,245.0,225.0,84.0,102.0,69.0,122.0,93.0,55.0,415.0
2020,2,충북,여관업,3929,227566535,5682,0.0,75.0,72.0,70.0,64.0,26.0,5.0,234.0,78.0,66.0,86.0,48.0,81.0,31.0,75.0,237.0
2020,2,충북,욕탕업,9021,175029387,13631,10.0,50.0,57.0,99.0,87.0,70.0,27.0,231.0,169.0,58.0,72.0,57.0,116.0,97.0,30.0,370.0
2020,2,충북,육류 소매업,42714,1986341315,62954,6.0,68.0,120.0,168.0,123.0,111.0,62.0,373.0,285.0,80.0,134.0,97.0,174.0,173.0,101.0,557.0
2020,2,충북,일반유흥 주점업,2292,498292210,3198,0.0,37.0,42.0,55.0,31.0,15.0,1.0,128.0,53.0,35.0,50.0,34.0,46.0,16.0,3.0,178.0
2020,2,충북,일식 음식점업,10746,652892720,11896,7.0,99.0,100.0,103.0,63.0,52.0,17.0,263.0,178.0,96.0,122.0,58.0,96.0,69.0,35.0,406.0
2020,2,충북,전시 및 행사 대행업,171,4256300,189,0.0,6.0,9.0,15.0,13.0,3.0,0.0,28.0,18.0,6.0,10.0,14.0,13.0,3.0,27.0,19.0
2020,2,충북,중식 음식점업,42683,1282489238,50909,30.0,144.0,207.0,224.0,160.0,92.0,33.0,599.0,291.0,175.0,227.0,144.0,219.0,125.0,218.0,672.0
2020,2,충북,차량용 가스 충전업,8291,638325805,12679,0.0,39.0,101.0,137.0,126.0,82.0,27.0,377.0,135.0,42.0,113.0,87.0,161.0,109.0,132.0,380.0
2020,2,충북,차량용 주유소 운영업,190110,19379712596,295852,7.0,466.0,1326.0,1754.0,1691.0,1093.0,158.0,4921.0,1574.0,524.0,1437.0,1253.0,2030.0,1251.0,5166.0,1329.0
2020,2,충북,체인화 편의점,335267,7560626209,937074,69.0,1598.0,1403.0,1325.0,1064.0,350.0,59.0,4231.0,1637.0,1646.0,1532.0,976.0,1305.0,409.0,4333.0,1535.0
2020,2,충북,택시 운송업,226,1541270,231,0.0,17.0,11.0,8.0,4.0,2.0,0.0,20.0,22.0,16.0,13.0,6.0,5.0,2.0,0.0,42.0
2020,2,충북,피자 햄버거 샌드위치 및 유사 음식점업,75409,1192384613,105408,50.0,551.0,406.0,310.0,160.0,68.0,22.0,987.0,580.0,599.0,433.0,214.0,231.0,90.0,733.0,834.0
2020,2,충북,한식 음식점업,404651,17338883142,581069,64.0,1564.0,1962.0,2581.0,2224.0,1372.0,222.0,6741.0,3248.0,1651.0,2234.0,1739.0,2771.0,1594.0,8267.0,1722.0
2020,2,충북,호텔업,287,11516930,448,0.0,1.0,7.0,10.0,13.0,11.0,2.0,31.0,13.0,1.0,7.0,9.0,14.0,13.0,11.0,33.0
2020,2,충북,화장품 및 방향제 소매업,9358,495012925,10773,15.0,89.0,78.0,103.0,68.0,55.0,28.0,180.0,256.0,102.0,95.0,55.0,101.0,83.0,56.0,380.0
2020,2,충북,휴양콘도 운영업,588,47085830,913,0.0,8.0,43.0,46.0,23.0,6.0,1.0,77.0,50.0,9.0,42.0,45.0,24.0,7.0,96.0,31.0
2020,3,강원,건강보조식품 소매업,793,96059012,833,0.0,1.0,12.0,19.0,17.0,24.0,8.0,40.0,41.0,1.0,13.0,12.0,23.0,32.0,1.0,80.0
2020,3,강원,골프장 운영업,16573,2915797995,21087,0.0,13.0,115.0,374.0,524.0,339.0,67.0,1098.0,334.0,14.0,136.0,312.0,564.0,406.0,1186.0,246.0
2020,3,강원,과실 및 채소 소매업,20488,994816943,29798,3.0,68.0,247.0,325.0,413.0,279.0,65.0,732.0,668.0,72.0,270.0,250.0,464.0,344.0,930.0,470.0
2020,3,강원,관광 민예품 및 선물용품 소매업,545,13317300,631,0.0,19.0,23.0,22.0,46.0,18.0,0.0,56.0,72.0,18.0,25.0,21.0,46.0,18.0,79.0,49.0
2020,3,강원,그외 기타 스포츠시설 운영업,12,2075000,16,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0
2020,3,강원,그외 기타 종합 소매업,5976,470200240,13652,2.0,9.0,21.0,21.0,23.0,11.0,6.0,55.0,38.0,13.0,20.0,14.0,29.0,17.0,11.0,82.0
2020,3,강원,기타 대형 종합 소매업,82872,6384110710,162002,18.0,526.0,642.0,508.0,435.0,200.0,55.0,1363.0,1021.0,550.0,695.0,367.0,517.0,255.0,1541.0,843.0
2020,3,강원,기타 수상오락 서비스업,9,261000,12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2020,3,강원,기타 외국식 음식점업,28842,887636153,34313,12.0,119.0,160.0,182.0,150.0,71.0,27.0,473.0,248.0,131.0,183.0,113.0,196.0,98.0,226.0,495.0
2020,3,강원,기타 주점업,1794,250737400,2476,0.0,25.0,10.0,25.0,31.0,20.0,2.0,83.0,30.0,19.0,16.0,11.0,45.0,22.0,3.0,110.0
2020,3,강원,기타음식료품위주종합소매업,115611,8543165454,286489,25.0,193.0,441.0,553.0,617.0,397.0,86.0,1387.0,925.0,217.0,466.0,431.0,715.0,483.0,1306.0,1006.0
2020,3,강원,내항 여객 운송업,31,458000,31,0.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,4.0,0.0,1.0,2.0,3.0,2.0,5.0,3.0
2020,3,강원,마사지업,106,14461000,144,0.0,0.0,5.0,4.0,6.0,4.0,2.0,19.0,2.0,0.0,5.0,3.0,7.0,6.0,0.0,21.0
2020,3,강원,비알콜 음료점업,69490,902984583,108513,36.0,579.0,665.0,531.0,449.0,133.0,23.0,1322.0,1094.0,608.0,712.0,425.0,515.0,156.0,1562.0,854.0
2020,3,강원,빵 및 과자류 소매업,67335,1143257530,97100,27.0,328.0,380.0,368.0,249.0,110.0,42.0,772.0,732.0,343.0,432.0,268.0,309.0,152.0,772.0,732.0
2020,3,강원,서양식 음식점업,78950,1728089290,108785,32.0,668.0,783.0,555.0,424.0,154.0,21.0,1369.0,1268.0,687.0,858.0,420.0,497.0,175.0,1813.0,824.0
2020,3,강원,수산물 소매업,7992,517573130,10270,0.0,30.0,173.0,271.0,295.0,214.0,30.0,541.0,472.0,31.0,200.0,201.0,337.0,244.0,763.0,250.0
2020,3,강원,슈퍼마켓,188867,10697999602,494859,33.0,685.0,1055.0,1221.0,1014.0,537.0,87.0,2776.0,1856.0,723.0,1169.0,932.0,1184.0,624.0,3390.0,1242.0
2020,3,강원,스포츠 및 레크레이션 용품 임대업,15849,2192114606,19698,8.0,65.0,102.0,155.0,111.0,68.0,28.0,323.0,214.0,71.0,117.0,86.0,167.0,96.0,87.0,450.0
2020,3,강원,여관업,5152,348418711,7549,2.0,82.0,124.0,127.0,159.0,64.0,12.0,429.0,141.0,78.0,139.0,92.0,185.0,76.0,329.0,241.0
2020,3,강원,여행사업,2616,77745150,3481,0.0,40.0,186.0,175.0,112.0,35.0,2.0,360.0,190.0,44.0,197.0,155.0,117.0,37.0,525.0,25.0
2020,3,강원,욕탕업,6657,150125300,11447,4.0,25.0,26.0,63.0,57.0,36.0,18.0,134.0,95.0,26.0,40.0,27.0,82.0,54.0,10.0,219.0
2020,3,강원,육류 소매업,32482,1791210193,48386,4.0,58.0,104.0,157.0,127.0,126.0,56.0,359.0,273.0,55.0,135.0,86.0,174.0,182.0,181.0,451.0
2020,3,강원,일반유흥 주점업,4115,966787830,6361,0.0,38.0,33.0,53.0,36.0,23.0,5.0,144.0,44.0,35.0,38.0,30.0,57.0,28.0,7.0,181.0
2020,3,강원,일식 음식점업,19362,1229888938,21298,7.0,191.0,275.0,278.0,294.0,156.0,22.0,780.0,443.0,195.0,310.0,205.0,335.0,178.0,801.0,422.0
2020,3,강원,자동차 임대업,9,4607000,15,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
2020,3,강원,전시 및 행사 대행업,2747,46249060,3013,0.0,37.0,152.0,165.0,174.0,60.0,2.0,395.0,195.0,38.0,160.0,148.0,182.0,62.0,515.0,75.0
2020,3,강원,중식 음식점업,43770,1317951278,53935,21.0,167.0,202.0,225.0,162.0,78.0,33.0,600.0,288.0,179.0,238.0,140.0,220.0,111.0,260.0,628.0
2020,3,강원,차량용 가스 충전업,7414,506599405,11126,0.0,23.0,58.0,106.0,103.0,66.0,27.0,274.0,109.0,19.0,72.0,66.0,133.0,93.0,87.0,296.0
2020,3,강원,차량용 주유소 운영업,167982,14951456819,262060,6.0,466.0,1088.0,1367.0,1209.0,776.0,154.0,3568.0,1498.0,505.0,1266.0,943.0,1422.0,930.0,3695.0,1371.0
2020,3,강원,체인화 편의점,356233,8169183294,991558,50.0,1932.0,1934.0,2060.0,1523.0,679.0,84.0,5520.0,2742.0,2034.0,2165.0,1477.0,1823.0,763.0,6550.0,1712.0
2020,3,강원,피자 햄버거 샌드위치 및 유사 음식점업,73934,1275528331,106209,33.0,521.0,540.0,461.0,262.0,103.0,28.0,1202.0,746.0,542.0,600.0,341.0,334.0,131.0,1119.0,829.0
2020,3,강원,한식 음식점업,386742,18063288995,556956,39.0,1585.0,1988.0,2451.0,1955.0,1246.0,263.0,5894.0,3633.0,1683.0,2362.0,1623.0,2350.0,1509.0,7787.0,1740.0
2020,3,강원,호텔업,3680,367560828,8843,0.0,58.0,143.0,191.0,119.0,59.0,11.0,392.0,189.0,62.0,162.0,152.0,135.0,70.0,520.0,61.0
2020,3,강원,화장품 및 방향제 소매업,7740,452924705,8988,8.0,64.0,51.0,82.0,50.0,44.0,26.0,129.0,196.0,64.0,71.0,39.0,81.0,70.0,16.0,309.0
2020,3,강원,휴양콘도 운영업,4979,559876015,7982,1.0,84.0,279.0,358.0,237.0,98.0,19.0,659.0,417.0,90.0,297.0,329.0,243.0,117.0,942.0,134.0
2020,3,경기,건강보조식품 소매업,13213,1284597187,14735,2.0,52.0,161.0,177.0,196.0,196.0,118.0,400.0,502.0,52.0,179.0,132.0,225.0,314.0,151.0,751.0
2020,3,경기,골프장 운영업,76403,14282870436,104215,0.0,19.0,351.0,1220.0,1680.0,1032.0,244.0,3447.0,1099.0,24.0,463.0,1072.0,1711.0,1276.0,2371.0,2175.0
2020,3,경기,과실 및 채소 소매업,259873,8114936000,423519,25.0,487.0,1226.0,1683.0,1548.0,1123.0,495.0,3157.0,3430.0,533.0,1400.0,1308.0,1728.0,1618.0,2231.0,4356.0
2020,3,경기,관광 민예품 및 선물용품 소매업,2234,88494950,3227,0.0,114.0,44.0,77.0,88.0,51.0,13.0,218.0,169.0,114.0,48.0,68.0,93.0,64.0,80.0,307.0
2020,3,경기,그외 기타 스포츠시설 운영업,155,7012700,210,1.0,10.0,11.0,8.0,4.0,1.0,0.0,20.0,15.0,9.0,12.0,9.0,4.0,1.0,1.0,34.0
2020,3,경기,그외 기타 종합 소매업,90983,9593389882,191351,14.0,489.0,666.0,782.0,587.0,376.0,147.0,1579.0,1482.0,493.0,784.0,599.0,662.0,523.0,1393.0,1668.0
2020,3,경기,기타 대형 종합 소매업,1694528,134833862231,3982407,232.0,4464.0,6086.0,5398.0,3805.0,2173.0,660.0,12564.0,10254.0,4943.0,6613.0,4003.0,4426.0,2833.0,11713.0,11105.0
2020,3,경기,기타 수상오락 서비스업,642,46137060,1054,2.0,21.0,22.0,38.0,39.0,8.0,0.0,116.0,14.0,23.0,25.0,33.0,41.0,8.0,30.0,100.0
2020,3,경기,기타 외국식 음식점업,341270,9087477050,428601,100.0,1160.0,1706.0,1665.0,1488.0,789.0,262.0,4930.0,2240.0,1258.0,1906.0,1273.0,1682.0,1051.0,2462.0,4708.0
2020,3,경기,기타 주점업,8409,1174535264,11981,0.0,120.0,97.0,127.0,160.0,98.0,12.0,462.0,152.0,106.0,120.0,81.0,197.0,110.0,65.0,549.0
2020,3,경기,기타음식료품위주종합소매업,309080,21624337619,732300,49.0,477.0,1009.0,1221.0,1335.0,1020.0,371.0,3230.0,2252.0,528.0,1120.0,949.0,1494.0,1391.0,1906.0,3576.0
2020,3,경기,내항 여객 운송업,12,261500,13,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0
2020,3,경기,마사지업,1620,225027378,2200,0.0,24.0,41.0,56.0,47.0,32.0,23.0,191.0,32.0,23.0,47.0,44.0,54.0,55.0,6.0,217.0
2020,3,경기,버스 운송업,140230,2379330020,248399,216.0,814.0,847.0,1042.0,518.0,474.0,358.0,2260.0,2009.0,1012.0,1019.0,544.0,862.0,832.0,3474.0,795.0
2020,3,경기,비알콜 음료점업,999958,12218286138,1854424,314.0,4940.0,4900.0,3646.0,2600.0,1068.0,224.0,10248.0,7444.0,5377.0,5286.0,2804.0,2933.0,1292.0,8414.0,9278.0
2020,3,경기,빵 및 과자류 소매업,945224,14820214723,1469286,154.0,2084.0,3184.0,2692.0,2078.0,1113.0,316.0,5972.0,5649.0,2294.0,3465.0,2095.0,2338.0,1429.0,4913.0,6708.0
2020,3,경기,서양식 음식점업,872064,19332551424,1320114,250.0,4649.0,4748.0,3451.0,2540.0,1160.0,295.0,9763.0,7330.0,5031.0,5139.0,2608.0,2860.0,1455.0,8159.0,8934.0
2020,3,경기,수산물 소매업,87235,4093272663,123804,3.0,192.0,515.0,779.0,711.0,590.0,264.0,1620.0,1434.0,199.0,615.0,550.0,836.0,854.0,776.0,2278.0
2020,3,경기,슈퍼마켓,2459627,143081115973,7478266,197.0,3657.0,5156.0,5332.0,4529.0,2686.0,778.0,13771.0,8564.0,4092.0,5568.0,3952.0,5259.0,3464.0,11227.0,11108.0
2020,3,경기,스포츠 및 레크레이션 용품 임대업,96756,11219658475,126967,42.0,398.0,674.0,1041.0,1100.0,723.0,247.0,2582.0,1643.0,422.0,798.0,783.0,1252.0,970.0,1500.0,2725.0
2020,3,경기,여관업,50155,3005834906,75098,24.0,962.0,924.0,782.0,751.0,305.0,42.0,2918.0,872.0,930.0,1055.0,607.0,851.0,347.0,1307.0,2483.0
2020,3,경기,여행사업,257,7116465,332,0.0,3.0,5.0,6.0,3.0,2.0,1.0,14.0,6.0,4.0,4.0,5.0,4.0,3.0,1.0,19.0
2020,3,경기,욕탕업,66801,1370201577,115391,34.0,222.0,304.0,492.0,514.0,364.0,173.0,1257.0,846.0,252.0,365.0,351.0,598.0,537.0,337.0,1766.0
2020,3,경기,육류 소매업,447121,19534218342,712667,42.0,398.0,994.0,1155.0,1114.0,776.0,362.0,2700.0,2141.0,462.0,1089.0,890.0,1262.0,1138.0,1356.0,3485.0
2020,3,경기,일반유흥 주점업,31294,4887439444,50466,2.0,544.0,443.0,366.0,239.0,97.0,14.0,1257.0,448.0,522.0,516.0,258.0,298.0,111.0,375.0,1330.0
2020,3,경기,일식 음식점업,175432,8367268395,206327,113.0,1261.0,1322.0,1002.0,736.0,350.0,113.0,3159.0,1738.0,1347.0,1471.0,769.0,847.0,463.0,1472.0,3425.0
2020,3,경기,자동차 임대업,2964,1525927647,3117,0.0,81.0,158.0,171.0,150.0,24.0,1.0,396.0,189.0,84.0,163.0,152.0,161.0,25.0,386.0,199.0
2020,3,경기,전시 및 행사 대행업,28522,902853970,55027,43.0,610.0,947.0,864.0,360.0,131.0,17.0,1649.0,1323.0,641.0,1140.0,637.0,406.0,148.0,1458.0,1514.0
2020,3,경기,중식 음식점업,488664,14003505089,623111,167.0,1602.0,2146.0,2235.0,1768.0,838.0,248.0,6272.0,2732.0,1782.0,2412.0,1665.0,2059.0,1086.0,3442.0,5562.0
2020,3,경기,차량용 가스 충전업,53545,3072431260,90905,1.0,234.0,549.0,798.0,743.0,594.0,199.0,2315.0,803.0,223.0,669.0,574.0,859.0,793.0,908.0,2210.0
2020,3,경기,차량용 주유소 운영업,1423607,114977023144,2233090,47.0,2456.0,5385.0,6582.0,5190.0,3500.0,1073.0,16601.0,7632.0,2729.0,6182.0,4630.0,6119.0,4573.0,12515.0,11718.0
2020,3,경기,체인화 편의점,3930724,94271865393,12547420,445.0,9746.0,9736.0,10088.0,6552.0,3455.0,685.0,26529.0,14178.0,10590.0,11075.0,6702.0,8200.0,4140.0,23135.0,17572.0
2020,3,경기,택시 운송업,13214,121411640,14193,5.0,140.0,110.0,73.0,56.0,32.0,3.0,245.0,174.0,138.0,121.0,58.0,67.0,35.0,70.0,349.0
2020,3,경기,피자 햄버거 샌드위치 및 유사 음식점업,1005792,16285816574,1506711,267.0,4081.0,4360.0,3532.0,2122.0,842.0,222.0,9704.0,5722.0,4428.0,4775.0,2699.0,2460.0,1064.0,7214.0,8212.0
2020,3,경기,한식 음식점업,3817699,176620766398,6116311,359.0,8362.0,9228.0,10828.0,7874.0,5215.0,1820.0,27195.0,16491.0,9100.0,10727.0,7168.0,9656.0,7035.0,24779.0,18907.0
2020,3,경기,호텔업,562,42998154,812,0.0,16.0,26.0,24.0,29.0,12.0,0.0,70.0,37.0,16.0,28.0,20.0,31.0,12.0,6.0,101.0
2020,3,경기,화장품 및 방향제 소매업,98076,4229697273,115656,92.0,681.0,548.0,542.0,496.0,354.0,191.0,1107.0,1797.0,724.0,668.0,378.0,589.0,545.0,688.0,2216.0
2020,3,경기,휴양콘도 운영업,350,40504290,540,0.0,5.0,14.0,25.0,11.0,12.0,5.0,49.0,23.0,5.0,18.0,20.0,12.0,17.0,36.0,36.0
